arm,seed,step,loss,loss_r,loss_ic,loss_bc,rel_l2,w_ic,w_bc,gnorm_r,gnorm_ic,gnorm_bc
bc_starve_w=0.0001,2,1000,1.473178e-03,1.768791e-04,1.294572e-03,1.726324e-02,9.606812e-02,1.000000e+00,1.000000e-04,6.880709e-03,6.810470e-03,1.759112e+00
bc_starve_w=0.0001,2,1250,1.176908e-03,1.736576e-04,1.001022e-03,2.227568e-02,1.081286e-01,1.000000e+00,1.000000e-04,6.865515e-03,4.734789e-03,1.808230e+00
bc_starve_w=0.0001,2,1500,9.272404e-04,1.527825e-04,7.724586e-04,1.999262e-02,1.023303e-01,1.000000e+00,1.000000e-04,1.342392e-02,3.027595e-02,1.659171e+00
bc_starve_w=0.0001,2,1750,6.608338e-04,1.304372e-04,5.290983e-04,1.298336e-02,8.283264e-02,1.000000e+00,1.000000e-04,3.150998e-03,3.423221e-03,1.334371e+00
bc_starve_w=0.0001,2,2000,6.658022e-03,5.106834e-03,1.550955e-03,2.324898e-03,1.998077e-01,1.000000e+00,1.000000e-04,8.905009e-01,4.700089e-01,5.587788e-01
bc_starve_w=0.0001,2,2250,3.976171e-04,1.550551e-04,2.420580e-04,5.039715e-03,4.277434e-02,1.000000e+00,1.000000e-04,1.112375e-01,2.024832e-02,8.405931e-01
bc_starve_w=0.0001,2,2500,1.668662e-04,4.678864e-05,1.199027e-04,1.748296e-03,3.009909e-02,1.000000e+00,1.000000e-04,8.267471e-03,9.855508e-03,5.000690e-01
bc_starve_w=0.0001,2,2750,4.408232e-03,4.070126e-03,3.375381e-04,5.670922e-03,6.181983e-02,1.000000e+00,1.000000e-04,7.151763e-01,1.889031e-01,9.369085e-01
bc_starve_w=0.0001,2,3000,7.165707e-05,2.916108e-05,4.245717e-05,3.881960e-04,1.390224e-02,1.000000e+00,1.000000e-04,1.250006e-03,1.500401e-03,2.478396e-01
ic_starve_w=1e-06,0,0,1.079698e-01,8.854827e-02,5.196859e-01,1.942101e-02,7.805469e-01,1.000000e-06,1.000000e+00,2.125204e+00,4.032662e+00,6.365021e-01
ic_starve_w=1e-06,0,250,2.023777e-06,1.393850e-06,6.006874e-01,2.923949e-08,9.996699e-01,1.000000e-06,1.000000e+00,1.072868e-04,3.188123e+00,7.530722e-05
ic_starve_w=1e-06,0,500,1.145070e-06,5.262753e-07,6.008686e-01,1.792641e-08,9.996869e-01,1.000000e-06,1.000000e+00,6.503232e-05,3.184857e+00,5.154363e-05
ic_starve_w=1e-06,0,750,7.845978e-07,1.735889e-07,6.009974e-01,1.001147e-08,9.997073e-01,1.000000e-06,1.000000e+00,3.642336e-05,3.183244e+00,3.284710e-05
ic_starve_w=1e-06,0,1000,6.754798e-07,6.958248e-08,6.010666e-01,4.830791e-09,9.997219e-01,1.000000e-06,1.000000e+00,2.175710e-05,3.182385e+00,2.183664e-05
ic_starve_w=1e-06,0,1250,6.449476e-07,4.134599e-08,6.010956e-01,2.506063e-09,9.997265e-01,1.000000e-06,1.000000e+00,1.717851e-05,3.181753e+00,1.796142e-05
ic_starve_w=1e-06,0,1500,6.329178e-07,3.014232e-08,6.011043e-01,1.671216e-09,9.997233e-01,1.000000e-06,1.000000e+00,1.830780e-05,3.181194e+00,1.891745e-05
ic_starve_w=1e-06,0,1750,6.249680e-07,2.248989e-08,6.011047e-01,1.373470e-09,9.997160e-01,1.000000e-06,1.000000e+00,2.169143e-05,3.180686e+00,2.222531e-05
ic_starve_w=1e-06,0,2000,6.187419e-07,1.635928e-08,6.011027e-01,1.279996e-09,9.997078e-01,1.000000e-06,1.000000e+00,2.573476e-05,3.180238e+00,2.619678e-05
ic_starve_w=1e-06,0,2250,6.139367e-07,1.155487e-08,6.011006e-01,1.281296e-09,9.997002e-01,1.000000e-06,1.000000e+00,2.968090e-05,3.179851e+00,3.006364e-05
ic_starve_w=1e-06,0,2500,6.103954e-07,7.965040e-09,6.010993e-01,1.331024e-09,9.996942e-01,1.000000e-06,1.000000e+00,3.305900e-05,3.179521e+00,3.348810e-05
ic_starve_w=1e-06,0,2750,1.089794e-06,3.330138e-07,6.011807e-01,1.555990e-07,1.000716e+00,1.000000e-06,1.000000e+00,1.230947e-03,2.969269e+00,1.779104e-03
ic_starve_w=1e-06,0,3000,6.291903e-07,2.611223e-08,6.011069e-01,1.971193e-09,9.997329e-01,1.000000e-06,1.000000e+00,2.189311e-05,2.962884e+00,2.286172e-05
ic_starve_w=1e-06,1,0,4.157041e-02,2.589028e-02,6.840348e-01,1.567944e-02,6.807121e-01,1.000000e-06,1.000000e+00,1.390463e+00,5.149986e+00,1.087909e+00
ic_starve_w=1e-06,1,250,2.924415e-06,2.222324e-06,6.514803e-01,5.061037e-08,9.973814e-01,1.000000e-06,1.000000e+00,2.912765e-04,3.532818e+00,2.301658e-04
ic_starve_w=1e-06,1,500,9.647318e-07,2.459484e-07,6.513851e-01,6.739836e-08,9.974778e-01,1.000000e-06,1.000000e+00,3.064717e-04,3.530651e+00,3.012244e-04
ic_starve_w=1e-06,1,750,7.820708e-07,5.241458e-08,6.513489e-01,7.830727e-08,9.975352e-01,1.000000e-06,1.000000e+00,3.152869e-04,3.530297e+00,3.152028e-04
ic_starve_w=1e-06,1,1000,7.563860e-07,3.324838e-08,6.514183e-01,7.171928e-08,9.976327e-01,1.000000e-06,1.000000e+00,2.994719e-04,3.529589e+00,2.998460e-04
ic_starve_w=1e-06,1,1250,7.402728e-07,2.596291e-08,6.515281e-01,6.278173e-08,9.977512e-01,1.000000e-06,1.000000e+00,2.777795e-04,3.528727e+00,2.782141e-04
ic_starve_w=1e-06,1,1500,7.275885e-07,2.162977e-08,6.516508e-01,5.430791e-08,9.978781e-01,1.000000e-06,1.000000e+00,2.558865e-04,3.527847e+00,2.563577e-04
ic_starve_w=1e-06,1,1750,7.172322e-07,1.882474e-08,6.517810e-01,4.662643e-08,9.980098e-01,1.000000e-06,1.000000e+00,2.347927e-04,3.526968e+00,2.352670e-04
ic_starve_w=1e-06,1,2000,7.083083e-07,1.667584e-08,6.519165e-01,3.971592e-08,9.981449e-01,1.000000e-06,1.000000e+00,2.145538e-04,3.526110e+00,2.150718e-04
ic_starve_w=1e-06,1,2250,7.002893e-07,1.472844e-08,6.520561e-01,3.350484e-08,9.982823e-01,1.000000e-06,1.000000e+00,1.953091e-04,3.525291e+00,1.958038e-04
ic_starve_w=1e-06,1,2500,6.844737e-07,9.983473e-09,6.524351e-01,2.205516e-08,9.986296e-01,1.000000e-06,1.000000e+00,1.576841e-04,3.466338e+00,1.567309e-04
ic_starve_w=1e-06,1,2750,6.805556e-07,9.226692e-09,6.525192e-01,1.880966e-08,9.987281e-01,1.000000e-06,1.000000e+00,1.403943e-04,3.465865e+00,1.408159e-04
ic_starve_w=1e-06,1,3000,6.688987e-07,5.740526e-09,6.529111e-01,1.024717e-08,9.991135e-01,1.000000e-06,1.000000e+00,9.083444e-05,3.380160e+00,9.621251e-05
ic_starve_w=1e-06,2,0,6.899053e-02,5.608844e-02,7.359090e-01,1.290135e-02,1.345184e+00,1.000000e-06,1.000000e+00,1.755568e+00,4.826723e+00,4.108712e-01
ic_starve_w=1e-06,2,250,1.411677e-06,7.207899e-07,6.346218e-01,5.626482e-08,9.999473e-01,1.000000e-06,1.000000e+00,1.620682e-04,2.950200e+00,1.564746e-04
ic_starve_w=1e-06,2,500,1.041762e-06,3.761313e-07,6.348001e-01,3.083094e-08,9.999943e-01,1.000000e-06,1.000000e+00,1.453364e-04,2.949500e+00,1.451709e-04
ic_starve_w=1e-06,2,750,9.242430e-07,2.677688e-07,6.348368e-01,2.163737e-08,1.000019e+00,1.000000e-06,1.000000e+00,1.300438e-04,2.948196e+00,1.298540e-04
ic_starve_w=1e-06,2,1000,8.362836e-07,1.861442e-07,6.348397e-01,1.529970e-08,1.000039e+00,1.000000e-06,1.000000e+00,1.104080e-04,2.946831e+00,1.103322e-04
ic_starve_w=1e-06,2,1250,7.675204e-07,1.223431e-07,6.348388e-01,1.033844e-08,1.000057e+00,1.000000e-06,1.000000e+00,9.041551e-05,2.945808e+00,9.042834e-05
ic_starve_w=1e-06,2,1500,7.172125e-07,7.570195e-08,6.348379e-01,6.672684e-09,1.000074e+00,1.000000e-06,1.000000e+00,7.182613e-05,2.945203e+00,7.192230e-05
ic_starve_w=1e-06,2,1750,6.830733e-07,4.409310e-08,6.348373e-01,4.142979e-09,1.000090e+00,1.000000e-06,1.000000e+00,5.531557e-05,2.944948e+00,5.551204e-05
ic_starve_w=1e-06,2,2000,6.617974e-07,2.443764e-08,6.348368e-01,2.522968e-09,1.000103e+00,1.000000e-06,1.000000e+00,4.125720e-05,2.944921e+00,4.152315e-05
ic_starve_w=1e-06,2,2250,6.497601e-07,1.335454e-08,6.348363e-01,1.569354e-09,1.000114e+00,1.000000e-06,1.000000e+00,2.979516e-05,2.944993e+00,3.016580e-05
ic_starve_w=1e-06,2,2500,6.436013e-07,7.712161e-09,6.348357e-01,1.053417e-09,1.000122e+00,1.000000e-06,1.000000e+00,2.097488e-05,2.945061e+00,2.139248e-05
ic_starve_w=1e-06,2,2750,6.406881e-07,5.059399e-09,6.348352e-01,7.934741e-10,1.000127e+00,1.000000e-06,1.000000e+00,1.438992e-05,2.945060e+00,1.500697e-05
ic_starve_w=1e-06,2,3000,6.489728e-07,1.313441e-08,6.348310e-01,1.007454e-09,1.000133e+00,1.000000e-06,1.000000e+00,1.481609e-04,2.859719e+00,1.000553e-04
bc_starve_w=1e-06,0,0,6.082342e-01,8.854827e-02,5.196859e-01,1.942101e-02,7.143595e-01,1.000000e+00,1.000000e-06,2.125204e+00,4.032662e+00,6.365021e-01
bc_starve_w=1e-06,0,250,6.405541e-02,1.316313e-02,5.089210e-02,1.708643e-01,2.971821e-01,1.000000e+00,1.000000e-06,1.832069e-01,1.224333e-01,2.376321e+00
bc_starve_w=1e-06,0,500,3.155295e-03,4.549926e-04,2.700065e-03,2.372032e-01,3.615150e-01,1.000000e+00,1.000000e-06,7.217613e-02,3.131313e-02,5.856705e+00
bc_starve_w=1e-06,0,750,4.515735e-03,2.285428e-04,4.287141e-03,5.052231e-02,1.373079e-01,1.000000e+00,1.000000e-06,8.511871e-02,7.748256e-01,2.947386e+00
bc_starve_w=1e-06,0,1000,1.563779e-03,1.272608e-04,1.436499e-03,1.954675e-02,9.223596e-02,1.000000e+00,1.000000e-06,3.239964e-02,7.026178e-02,1.945034e+00
bc_starve_w=1e-06,0,1250,1.239069e-03,1.057285e-04,1.133315e-03,2.520501e-02,1.129884e-01,1.000000e+00,1.000000e-06,6.847236e-03,2.978968e-02,1.995927e+00
bc_starve_w=1e-06,0,1500,1.015713e-03,9.887293e-05,9.168158e-04,2.386998e-02,1.120497e-01,1.000000e+00,1.000000e-06,4.338923e-02,8.468326e-03,1.885350e+00
bc_starve_w=1e-06,0,1750,7.569187e-04,6.482584e-05,6.920756e-04,1.728417e-02,9.549387e-02,1.000000e+00,1.000000e-06,4.567647e-03,3.172011e-03,1.586144e+00
bc_starve_w=1e-06,0,2000,5.736327e-04,5.669299e-05,5.169302e-04,9.491226e-03,7.644918e-02,1.000000e+00,1.000000e-06,1.513026e-02,6.722673e-02,1.186870e+00
bc_starve_w=1e-06,0,2250,3.504471e-04,4.376438e-05,3.066782e-04,4.522383e-03,4.960083e-02,1.000000e+00,1.000000e-06,2.609247e-03,8.218736e-03,8.402843e-01
bc_starve_w=1e-06,0,2500,2.185968e-04,3.604677e-05,1.825489e-04,1.131088e-03,2.566742e-02,1.000000e+00,1.000000e-06,2.227394e-03,7.772090e-03,4.496255e-01
bc_starve_w=1e-06,0,2750,1.282402e-04,2.798212e-05,1.002579e-04,1.854817e-04,9.953369e-03,1.000000e+00,1.000000e-06,1.656513e-03,2.931024e-03,1.713556e-01
bc_starve_w=1e-06,0,3000,8.046965e-05,2.165913e-05,5.881044e-05,8.288173e-05,6.081450e-03,1.000000e+00,1.000000e-06,1.999257e-03,3.533088e-03,4.544285e-02
bc_starve_w=1e-06,1,0,7.099251e-01,2.589028e-02,6.840348e-01,1.567944e-02,6.833467e-01,1.000000e+00,1.000000e-06,1.390463e+00,5.149986e+00,1.087909e+00
bc_starve_w=1e-06,1,250,2.106002e-02,4.200860e-03,1.685915e-02,1.868896e-02,1.251072e-01,1.000000e+00,1.000000e-06,1.721440e-01,7.155568e-01,9.332951e-01
bc_starve_w=1e-06,1,500,2.234178e-03,2.232750e-04,2.010874e-03,2.895808e-02,1.256964e-01,1.000000e+00,1.000000e-06,3.672817e-02,1.192178e-02,2.341339e+00
bc_starve_w=1e-06,1,750,1.685727e-03,1.275113e-04,1.558187e-03,2.863939e-02,1.235969e-01,1.000000e+00,1.000000e-06,1.081218e-02,6.193703e-03,2.387629e+00
bc_starve_w=1e-06,1,1000,6.313523e-03,4.702413e-03,1.611049e-03,6.154333e-02,1.212038e-01,1.000000e+00,1.000000e-06,8.703486e-01,1.300222e-01,3.155544e+00
bc_starve_w=1e-06,1,1250,1.316168e-03,1.247417e-04,1.191377e-03,4.844448e-02,1.698735e-01,1.000000e+00,1.000000e-06,7.477431e-02,9.041703e-02,2.804338e+00
bc_starve_w=1e-06,1,1500,1.093990e-03,5.498968e-05,1.038949e-03,5.121090e-02,1.709580e-01,1.000000e+00,1.000000e-06,5.795445e-03,2.240832e-02,2.811225e+00
bc_starve_w=1e-06,1,1750,9.561476e-04,4.966481e-05,9.064412e-04,4.154754e-02,1.523740e-01,1.000000e+00,1.000000e-06,2.523791e-03,2.633819e-03,2.581599e+00
bc_starve_w=1e-06,1,2000,8.302888e-04,4.623509e-05,7.840236e-04,3.010955e-02,1.308593e-01,1.000000e+00,1.000000e-06,5.130758e-03,3.707609e-03,2.253357e+00
bc_starve_w=1e-06,1,2250,6.619240e-04,4.573292e-05,6.161712e-04,1.982031e-02,1.051712e-01,1.000000e+00,1.000000e-06,3.149028e-03,4.978917e-03,1.831153e+00
bc_starve_w=1e-06,1,2500,4.846737e-04,4.145828e-05,4.432027e-04,1.269368e-02,8.465946e-02,1.000000e+00,1.000000e-06,2.393560e-03,2.549460e-03,1.462821e+00
bc_starve_w=1e-06,1,2750,4.083140e-04,5.607588e-05,3.522331e-04,5.037196e-03,6.933515e-02,1.000000e+00,1.000000e-06,2.992887e-02,1.140736e-01,9.166906e-01
bc_starve_w=1e-06,1,3000,1.867648e-04,3.196839e-05,1.547937e-04,2.715823e-03,3.881496e-02,1.000000e+00,1.000000e-06,2.498230e-03,7.451495e-03,6.686102e-01
bc_starve_w=1e-06,2,0,7.919974e-01,5.608844e-02,7.359090e-01,1.290135e-02,8.603274e-01,1.000000e+00,1.000000e-06,1.755568e+00,4.826723e+00,4.108712e-01
bc_starve_w=1e-06,2,250,9.874162e-02,2.557295e-05,9.871534e-02,7.053105e-01,6.217177e-01,1.000000e+00,1.000000e-06,4.743404e-04,1.004612e-02,5.841600e+00
bc_starve_w=1e-06,2,500,3.477572e-03,8.102387e-04,2.667196e-03,1.372890e-01,2.673560e-01,1.000000e+00,1.000000e-06,3.690948e-02,5.759747e-02,4.296487e+00
bc_starve_w=1e-06,2,750,1.988218e-03,2.110849e-04,1.777104e-03,2.980822e-02,1.251570e-01,1.000000e+00,1.000000e-06,3.578084e-02,4.829666e-02,2.267326e+00
bc_starve_w=1e-06,2,1000,1.467698e-03,1.757685e-04,1.291912e-03,1.759681e-02,9.688454e-02,1.000000e+00,1.000000e-06,6.377012e-03,6.397930e-03,1.772056e+00
bc_starve_w=1e-06,2,1250,2.989670e-03,1.515934e-03,1.473714e-03,2.165389e-02,1.240269e-01,1.000000e+00,1.000000e-06,4.252984e-01,3.295533e-01,1.871539e+00
bc_starve_w=1e-06,2,1500,1.087618e-03,1.859704e-04,9.016249e-04,2.263530e-02,8.661463e-02,1.000000e+00,1.000000e-06,2.756577e-02,1.668237e-01,1.803487e+00
bc_starve_w=1e-06,2,1750,7.182494e-04,1.376052e-04,5.806317e-04,1.253901e-02,8.136754e-02,1.000000e+00,1.000000e-06,1.600108e-02,9.771408e-03,1.341368e+00
bc_starve_w=1e-06,2,2000,4.389023e-04,9.471915e-05,3.441744e-04,8.717611e-03,6.741108e-02,1.000000e+00,1.000000e-06,3.923746e-03,5.309340e-03,1.086423e+00
bc_starve_w=1e-06,2,2250,2.657688e-04,6.266352e-05,2.031004e-04,4.952137e-03,5.092717e-02,1.000000e+00,1.000000e-06,1.989910e-03,2.194347e-03,8.346505e-01
bc_starve_w=1e-06,2,2500,1.100672e-02,9.333664e-03,1.673054e-03,1.471569e-03,1.216142e-01,1.000000e+00,1.000000e-06,1.206418e+00,4.995491e-01,5.280438e-01
bc_starve_w=1e-06,2,2750,5.974130e-04,6.650625e-05,5.309054e-04,1.332143e-03,2.766795e-02,1.000000e+00,1.000000e-06,3.977112e-02,3.076858e-01,5.109391e-01
bc_starve_w=1e-06,2,3000,6.952632e-05,2.863365e-05,4.089226e-05,4.011829e-04,1.423869e-02,1.000000e+00,1.000000e-06,1.020636e-03,1.053578e-03,2.541177e-01
ic_starve_w=0,0,0,1.079693e-01,8.854827e-02,5.196859e-01,1.942101e-02,7.805469e-01,0.000000e+00,1.000000e+00,2.125204e+00,4.032662e+00,6.365021e-01
ic_starve_w=0,0,250,1.422978e-06,1.393762e-06,6.006886e-01,2.921654e-08,9.996709e-01,0.000000e+00,1.000000e+00,1.077239e-04,3.188125e+00,7.392278e-05
ic_starve_w=0,0,500,5.440610e-07,5.261530e-07,6.008699e-01,1.790799e-08,9.996881e-01,0.000000e+00,1.000000e+00,6.566953e-05,3.184859e+00,5.060286e-05
ic_starve_w=0,0,750,1.835081e-07,1.735104e-07,6.009988e-01,9.997766e-09,9.997085e-01,0.000000e+00,1.000000e+00,3.727610e-05,3.183245e+00,3.243041e-05
ic_starve_w=0,0,1000,7.437273e-08,6.955145e-08,6.010681e-01,4.821278e-09,9.997232e-01,0.000000e+00,1.000000e+00,2.275526e-05,3.182386e+00,2.190938e-05
ic_starve_w=0,0,1250,4.384229e-08,4.134429e-08,6.010973e-01,2.498000e-09,9.997281e-01,0.000000e+00,1.000000e+00,1.831067e-05,3.181754e+00,1.844654e-05
ic_starve_w=0,0,1500,3.181507e-08,3.015199e-08,6.011062e-01,1.663083e-09,9.997250e-01,0.000000e+00,1.000000e+00,1.941788e-05,3.181192e+00,1.959910e-05
ic_starve_w=0,0,1750,2.386618e-08,2.250323e-08,6.011068e-01,1.362953e-09,9.997180e-01,0.000000e+00,1.000000e+00,2.282306e-05,3.180681e+00,2.296442e-05
ic_starve_w=0,0,2000,1.764076e-08,1.637366e-08,6.011050e-01,1.267101e-09,9.997100e-01,0.000000e+00,1.000000e+00,2.680265e-05,3.180231e+00,2.696601e-05
ic_starve_w=0,0,2250,1.283288e-08,1.156824e-08,6.011032e-01,1.264633e-09,9.997028e-01,0.000000e+00,1.000000e+00,3.070096e-05,3.179841e+00,3.081489e-05
ic_starve_w=0,0,2500,9.285745e-09,7.975262e-09,6.011022e-01,1.310482e-09,9.996971e-01,0.000000e+00,1.000000e+00,3.394068e-05,3.179509e+00,3.423839e-05
ic_starve_w=0,0,2750,2.430228e-06,1.300426e-06,6.015185e-01,1.129801e-06,9.997015e-01,0.000000e+00,1.000000e+00,3.384844e-03,2.966238e+00,4.904319e-03
ic_starve_w=0,0,3000,2.866216e-08,2.670284e-08,6.011104e-01,1.959323e-09,9.997371e-01,0.000000e+00,1.000000e+00,2.242131e-05,2.957961e+00,2.274431e-05
ic_starve_w=0,1,0,4.156972e-02,2.589028e-02,6.840348e-01,1.567944e-02,6.807122e-01,0.000000e+00,1.000000e+00,1.390463e+00,5.149986e+00,1.087909e+00
ic_starve_w=0,1,250,2.273008e-06,2.222414e-06,6.514821e-01,5.059380e-08,9.973829e-01,0.000000e+00,1.000000e+00,2.922540e-04,3.532817e+00,2.327256e-04
ic_starve_w=0,1,500,3.133787e-07,2.460533e-07,6.513878e-01,6.732534e-08,9.974802e-01,0.000000e+00,1.000000e+00,3.078031e-04,3.530641e+00,3.025263e-04
ic_starve_w=0,1,750,1.305842e-07,5.241349e-08,6.513527e-01,7.817071e-08,9.975386e-01,0.000000e+00,1.000000e+00,3.165164e-04,3.530276e+00,3.160730e-04
ic_starve_w=0,1,1000,1.047260e-07,3.319848e-08,6.514233e-01,7.152751e-08,9.976373e-01,0.000000e+00,1.000000e+00,3.005352e-04,3.529559e+00,3.005364e-04
ic_starve_w=0,1,1250,8.842824e-08,2.589180e-08,6.515343e-01,6.253644e-08,9.977570e-01,0.000000e+00,1.000000e+00,2.787295e-04,3.528684e+00,2.787709e-04
ic_starve_w=0,1,1500,7.555268e-08,2.153817e-08,6.516585e-01,5.401450e-08,9.978853e-01,0.000000e+00,1.000000e+00,2.566451e-04,3.527790e+00,2.566940e-04
ic_starve_w=0,1,1750,6.500699e-08,1.871530e-08,6.517901e-01,4.629168e-08,9.980184e-01,0.000000e+00,1.000000e+00,2.353337e-04,3.526900e+00,2.354590e-04
ic_starve_w=0,1,2000,5.589835e-08,1.655541e-08,6.519274e-01,3.934294e-08,9.981550e-01,0.000000e+00,1.000000e+00,2.151253e-04,3.526030e+00,2.151594e-04
ic_starve_w=0,1,2250,4.769668e-08,1.459335e-08,6.520686e-01,3.310333e-08,9.982940e-01,0.000000e+00,1.000000e+00,1.955487e-04,3.525199e+00,1.956122e-04
ic_starve_w=0,1,2500,3.153797e-08,9.766836e-09,6.524454e-01,2.177113e-08,9.986647e-01,0.000000e+00,1.000000e+00,1.517753e-04,3.465683e+00,1.521204e-04
ic_starve_w=0,1,2750,2.753795e-08,9.100850e-09,6.525343e-01,1.843710e-08,9.987425e-01,0.000000e+00,1.000000e+00,1.401979e-04,3.465224e+00,1.403399e-04
ic_starve_w=0,1,3000,1.609054e-08,5.799146e-09,6.529073e-01,1.029139e-08,9.991049e-01,0.000000e+00,1.000000e+00,9.372801e-05,3.384518e+00,9.636151e-05
ic_starve_w=0,2,0,6.898979e-02,5.608844e-02,7.359090e-01,1.290135e-02,1.345184e+00,0.000000e+00,1.000000e+00,1.755568e+00,4.826723e+00,4.108712e-01
ic_starve_w=0,2,250,7.769337e-07,7.207023e-07,6.346231e-01,5.623143e-08,9.999484e-01,0.000000e+00,1.000000e+00,1.632786e-04,2.950205e+00,1.567822e-04
ic_starve_w=0,2,500,4.069205e-07,3.761195e-07,6.348016e-01,3.080101e-08,9.999955e-01,0.000000e+00,1.000000e+00,1.466698e-04,2.949507e+00,1.459781e-04
ic_starve_w=0,2,750,2.894002e-07,2.677904e-07,6.348384e-01,2.160986e-08,1.000021e+00,0.000000e+00,1.000000e+00,1.313547e-04,2.948206e+00,1.307457e-04
ic_starve_w=0,2,1000,2.014438e-07,1.861700e-07,6.348414e-01,1.527388e-08,1.000040e+00,0.000000e+00,1.000000e+00,1.117034e-04,2.946843e+00,1.112200e-04
ic_starve_w=0,2,1250,1.326795e-07,1.223659e-07,6.348407e-01,1.031365e-08,1.000059e+00,0.000000e+00,1.000000e+00,9.168191e-05,2.945823e+00,9.128868e-05
ic_starve_w=0,2,1500,8.237033e-08,7.571981e-08,6.348402e-01,6.650522e-09,1.000076e+00,0.000000e+00,1.000000e+00,7.304065e-05,2.945222e+00,7.275573e-05
ic_starve_w=0,2,1750,4.823108e-08,4.410782e-08,6.348398e-01,4.123260e-09,1.000092e+00,0.000000e+00,1.000000e+00,5.651980e-05,2.944971e+00,5.628308e-05
ic_starve_w=0,2,2000,2.695649e-08,2.444929e-08,6.348397e-01,2.507194e-09,1.000106e+00,0.000000e+00,1.000000e+00,4.243703e-05,2.944948e+00,4.225538e-05
ic_starve_w=0,2,2250,1.492089e-08,1.336354e-08,6.348397e-01,1.557350e-09,1.000117e+00,0.000000e+00,1.000000e+00,3.090852e-05,2.945024e+00,3.082900e-05
ic_starve_w=0,2,2500,8.763771e-09,7.718278e-09,6.348396e-01,1.045493e-09,1.000125e+00,0.000000e+00,1.000000e+00,2.201516e-05,2.945099e+00,2.198584e-05
ic_starve_w=0,2,2750,5.851943e-09,5.062897e-09,6.348397e-01,7.890458e-10,1.000131e+00,0.000000e+00,1.000000e+00,1.546197e-05,2.945103e+00,1.549136e-05
ic_starve_w=0,2,3000,1.377694e-08,1.276497e-08,6.348370e-01,1.011975e-09,1.000144e+00,0.000000e+00,1.000000e+00,1.583545e-04,2.861379e+00,1.026032e-04
bc_starve_w=0,0,0,6.082342e-01,8.854827e-02,5.196859e-01,1.942101e-02,7.143595e-01,1.000000e+00,0.000000e+00,2.125204e+00,4.032662e+00,6.365021e-01
bc_starve_w=0,0,250,6.405686e-02,1.315934e-02,5.089751e-02,1.709081e-01,2.972091e-01,1.000000e+00,0.000000e+00,1.831347e-01,1.224392e-01,2.376571e+00
bc_starve_w=0,0,500,3.124326e-03,4.228626e-04,2.701463e-03,2.425653e-01,3.553046e-01,1.000000e+00,0.000000e+00,2.650130e-02,3.378830e-02,5.923383e+00
bc_starve_w=0,0,750,2.090537e-03,1.599961e-04,1.930541e-03,3.553555e-02,1.477812e-01,1.000000e+00,0.000000e+00,1.682347e-02,1.097790e-01,2.368156e+00
bc_starve_w=0,0,1000,1.561573e-03,1.402752e-04,1.421298e-03,1.808311e-02,9.947658e-02,1.000000e+00,0.000000e+00,5.052967e-02,8.465081e-03,1.873696e+00
bc_starve_w=0,0,1250,1.224255e-03,1.062235e-04,1.118031e-03,2.515079e-02,1.145102e-01,1.000000e+00,0.000000e+00,3.675712e-03,3.856928e-03,1.972445e+00
bc_starve_w=0,0,1500,9.946168e-04,8.292359e-05,9.116932e-04,2.413513e-02,1.123894e-01,1.000000e+00,0.000000e+00,3.369722e-03,3.383805e-03,1.869377e+00
bc_starve_w=0,0,1750,8.849228e-04,8.192537e-05,8.029974e-04,2.130356e-02,8.239713e-02,1.000000e+00,0.000000e+00,3.935295e-02,1.477578e-01,1.780167e+00
bc_starve_w=0,0,2000,5.512979e-04,5.301632e-05,4.982816e-04,1.046216e-02,7.349264e-02,1.000000e+00,0.000000e+00,4.959649e-03,1.106166e-02,1.262482e+00
bc_starve_w=0,0,2250,3.854302e-04,4.544493e-05,3.399852e-04,3.996050e-03,4.671670e-02,1.000000e+00,0.000000e+00,1.526819e-02,3.338116e-03,8.420303e-01
bc_starve_w=0,0,2500,2.333783e-04,3.693674e-05,1.964416e-04,1.446297e-03,2.783885e-02,1.000000e+00,0.000000e+00,1.993166e-03,3.102307e-03,5.029879e-01
bc_starve_w=0,0,2750,2.110898e-04,6.877715e-05,1.423127e-04,3.112194e-04,1.733903e-02,1.000000e+00,0.000000e+00,6.818154e-02,8.474607e-02,2.035016e-01
bc_starve_w=0,0,3000,7.922870e-05,2.188247e-05,5.734622e-05,9.808351e-05,6.951985e-03,1.000000e+00,0.000000e+00,9.173762e-03,1.183204e-02,5.761429e-02
bc_starve_w=0,1,0,7.099251e-01,2.589028e-02,6.840348e-01,1.567944e-02,6.833467e-01,1.000000e+00,0.000000e+00,1.390463e+00,5.149986e+00,1.087909e+00
bc_starve_w=0,1,250,2.106892e-02,4.201956e-03,1.686696e-02,1.868038e-02,1.253386e-01,1.000000e+00,0.000000e+00,1.723056e-01,7.166747e-01,9.332879e-01
bc_starve_w=0,1,500,2.236451e-03,2.226687e-04,2.013782e-03,2.809214e-02,1.278571e-01,1.000000e+00,0.000000e+00,4.091505e-02,3.629616e-02,2.304790e+00
bc_starve_w=0,1,750,1.678748e-03,1.264113e-04,1.552337e-03,2.899656e-02,1.259169e-01,1.000000e+00,0.000000e+00,6.116826e-03,5.179656e-03,2.402022e+00
bc_starve_w=0,1,1000,2.088083e-03,7.278150e-04,1.360268e-03,4.603374e-02,1.435250e-01,1.000000e+00,0.000000e+00,3.065231e-01,7.398698e-02,2.793843e+00
